id,nome,quartiere,classificazione,score,note,ciclabile_presente,n_corsie,senso_unico,n_testimonianze,municipio,data_segnalazione
SS-ROM-6384,Via Filomusi Guelfi,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,VII,2026-06-27
SS-ROM-6385,Via Filoteo Alberini,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,si,0,IV,2026-06-27
SS-ROM-6386,Via Filottrano,Municipio Roma IV,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IV,2026-06-27
SS-ROM-6387,Via Finale Ligure,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIV,2026-06-27
SS-ROM-6388,Via Finlandia,Municipio Roma III,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,III,2026-06-27
SS-ROM-6389,Via Fioravante Martinelli,Municipio Roma IV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IV,2026-06-27
SS-ROM-6390,Via Fiordimonte,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-6391,Via Fiorenzo Tomea,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-6392,Via Fiorino Fiorini,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-6393,Via Firenze,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-6394,Via Firenzuola,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,no,0,IX,2026-06-27
SS-ROM-6395,Via Firmico Materno,Municipio Roma I,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,I,2026-06-27
SS-ROM-6396,Via Firmo,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,VII,2026-06-27
SS-ROM-6397,Via Fisciano,Municipio Roma VI,giallo,3,strada urbana senza ciclabile,no,2,no,0,VI,2026-06-27
SS-ROM-6398,Via Fiuggi,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-6399,Via Fiumalbo,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,XI,2026-06-27
SS-ROM-6400,Via Fiume Azzurro,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,VIII,2026-06-27
SS-ROM-6401,Via Fiume Bianco,Municipio Roma VIII,verde,1,ciclabile presente (da OpenStreetMap),si,1,si,0,VIII,2026-06-27
SS-ROM-6402,Via Fiume Giallo,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,VIII,2026-06-27
SS-ROM-6403,Via Fiume delle Perle,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-6404,Via Fiumedinisi,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-6405,Via Fiumefreddo di Sicilia,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-6406,Via Fiuminata,Municipio Roma IV,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IV,2026-06-27
SS-ROM-6407,Via Fivizzano,Municipio Roma V,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,V,2026-06-27
SS-ROM-6408,Via Flaminia 1761,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-6409,Via Flaminia Nuova,Municipio Roma III,rosso,4,strada principale trafficata (1 corsie),no,1,si,0,III,2026-06-27
SS-ROM-6410,Via Flaminio Bertoni,Municipio Roma VII,nero,5,"strada ad alta velocità (trunk, 50 km/h)",no,2,si,0,VII,2026-06-27
SS-ROM-6411,Via Flaminio Ponzio,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-6412,Via Flaubert,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIII,2026-06-27
SS-ROM-6413,Via Flavia,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-6414,Via Flavia Demetria,Municipio Roma VI,giallo,3,strada urbana senza ciclabile,no,2,si,0,VI,2026-06-27
SS-ROM-6415,Via Flavia Tiziana,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IX,2026-06-27
SS-ROM-6416,Via Flavio Andò,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,no,0,IV,2026-06-27
SS-ROM-6417,Via Flavio Domiziano,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,IX,2026-06-27
SS-ROM-6418,Via Flavio Gioia,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-6419,Via Flavio Sabino,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-6420,Via Flavio Stilicone,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-6421,Via Flora,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,si,0,V,2026-06-27
SS-ROM-6422,Via Floresta,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-6423,Via Florida,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-6424,Via Floridiana,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIV,2026-06-27
SS-ROM-6425,Via Florio,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-6426,Via Flumeri,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-6427,Via Fobello,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-6428,Via Focilide,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XI,2026-06-27
SS-ROM-6429,Via Foggia,Municipio Roma II,giallo,3,strada urbana senza ciclabile,no,2,no,0,II,2026-06-27
SS-ROM-6430,Via Foglia,Municipio Roma II,giallo,3,strada urbana senza ciclabile,no,2,no,0,II,2026-06-27
SS-ROM-6431,Via Foglianise,Municipio Roma V,blu,2,accesso limitato (ZTL),no,1,no,0,V,2026-06-27
SS-ROM-6432,Via Fogliano,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-6433,Via Foglizzo,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-6434,Via Foiano della Chiana,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-6435,Via Folco Portinari,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,IX,2026-06-27
SS-ROM-6436,Via Folgaria,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-6437,Via Folignano,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-6438,Via Foligno,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-6439,Via Fondachelli Fantina,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-6440,Via Fondi,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-6441,Via Fondi di Monastero,Municipio Roma IV,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IV,2026-06-27
SS-ROM-6442,Via Fonni,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-6443,Via Fontana Candida,Municipio Roma VII,rosso,4,strada secondaria trafficata (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-6444,Via Fontana Liri,Municipio Roma V,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,V,2026-06-27
SS-ROM-6445,Via Fontana di Trevi,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-6446,Via Fontanarosa,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,si,0,V,2026-06-27
SS-ROM-6447,Via Fontanellato,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-6448,Via Fontanetto Po,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-6449,Via Fontanile di San Matteo,Municipio Roma VI,giallo,3,strada urbana senza ciclabile,no,2,no,0,VI,2026-06-27
SS-ROM-6450,Via Fontavignone,Municipio Roma V,blu,2,accesso limitato (ZTL),no,1,no,0,V,2026-06-27
SS-ROM-6451,Via Fonte Buono,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-6452,Via Fonte Massarola,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,no,0,IV,2026-06-27
SS-ROM-6453,Via Fonte dell'Arrone,Municipio Roma XIV,blu,2,accesso limitato (ZTL),no,1,no,0,XIV,2026-06-27
SS-ROM-6454,Via Fontecchio,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-6455,Via Fontechiari,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,VII,2026-06-27
SS-ROM-6456,Via Fontegreca,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VIII,2026-06-27
SS-ROM-6457,Via Fonti del Clitunno,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-6458,Via Force,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,si,0,III,2026-06-27
SS-ROM-6459,Via Fordongianus,Municipio Roma XII,giallo,3,strada urbana senza ciclabile,no,2,no,0,XII,2026-06-27
SS-ROM-6460,Via Foresta,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,no,0,IV,2026-06-27
SS-ROM-6461,Via Forlimpopoli,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VIII,2026-06-27
SS-ROM-6462,Via Forlì,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-6463,Via Formellese,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XIV,2026-06-27
SS-ROM-6464,Via Formello,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-6465,Via Formia,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,V,2026-06-27
SS-ROM-6466,Via Formigara,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-6467,Via Formignana,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,si,0,XI,2026-06-27
SS-ROM-6468,Via Fornace Vignolo,Municipio Roma III,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,III,2026-06-27
SS-ROM-6469,Via Fornaci di Tor di Quinto,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-6470,Via Forno Casale,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,si,0,IV,2026-06-27
SS-ROM-6471,Via Forno Saraceno,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XIII,2026-06-27
SS-ROM-6472,Via Fornovo,Municipio Roma I,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,I,2026-06-27
SS-ROM-6473,Via Fortebraccio,Municipio Roma V,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,V,2026-06-27
SS-ROM-6474,Via Fortezza,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XI,2026-06-27
SS-ROM-6475,Via Fortunato Depero,Municipio Roma V,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,V,2026-06-27
SS-ROM-6476,Via Fortunato Marazzi,Municipio Roma I,giallo,3,strada urbana senza ciclabile,no,2,no,0,I,2026-06-27
SS-ROM-6477,Via Fortunato Pintor,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-6478,Via Forza d'Agrò,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-6479,Via Fosciandora,Municipio Roma XII,giallo,3,strada urbana senza ciclabile,no,2,no,0,XII,2026-06-27
SS-ROM-6480,Via Fosco Giachetti,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-6481,Via Fosdinovo,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,si,0,III,2026-06-27
SS-ROM-6482,Via Fossacesia,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,si,0,V,2026-06-27
SS-ROM-6483,Via Fossalto,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-6484,Via Fossano,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIII,2026-06-27
SS-ROM-6485,Via Fossanova,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,no,0,IX,2026-06-27
SS-ROM-6486,Via Fossato Serralta,Municipio Roma VI,giallo,3,strada urbana senza ciclabile,no,2,no,0,VI,2026-06-27
SS-ROM-6487,Via Fossato di Vico,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-6488,Via Fosso degli Arcacci,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-6489,Via Fosso dei Grossi,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-6490,Via Fosso del Fontaniletto,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-6491,Via Fosso del Poggio,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-6492,Via Fosso della Breccia,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-6493,Via Fosso della Castagneta,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-6494,Via Fosso della Crescenza,Municipio Roma III,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,III,2026-06-27
SS-ROM-6495,Via Fosso della Valchetta,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-6496,Via Fosso di Benzone,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-6497,Via Fosso di Cesano,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-6498,Via Fossombrone,Municipio Roma IV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IV,2026-06-27
SS-ROM-6499,Via Fra Giocondo,Municipio Roma III,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,III,2026-06-27
SS-ROM-6500,Via Fra Mauro,Municipio Roma V,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,V,2026-06-27
SS-ROM-6501,Via Fra' Albenzio,Municipio Roma I,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,I,2026-06-27
SS-ROM-6502,Via Fraconalto,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIII,2026-06-27
SS-ROM-6503,Via Fraine,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-6504,Via Framura,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIII,2026-06-27
SS-ROM-6505,Via Fran Doflein,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-6506,Via Francavilla Angitola,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-6507,Via Francavilla Fontana,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-6508,Via Francavilla di Sicilia,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-6509,Via Francesca Bertini,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XI,2026-06-27
SS-ROM-6510,Via Francesca Saverio Cabrini,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,si,0,IX,2026-06-27
SS-ROM-6511,Via Francesco Acri,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,IX,2026-06-27
SS-ROM-6512,Via Francesco Albergati Capacelli,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,si,0,XIV,2026-06-27
SS-ROM-6513,Via Francesco Albergotti,Municipio Roma I,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,I,2026-06-27
SS-ROM-6514,Via Francesco Algarotti,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,si,0,IV,2026-06-27
SS-ROM-6515,Via Francesco Amici,Municipio Roma XII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XII,2026-06-27
SS-ROM-6516,Via Francesco Angelini,Municipio Roma VI,giallo,3,strada urbana senza ciclabile,no,2,no,0,VI,2026-06-27
SS-ROM-6517,Via Francesco Anichini,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,si,0,V,2026-06-27
SS-ROM-6518,Via Francesco Antolisei,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-6519,Via Francesco Antonio Cerreta,Municipio Roma IV,giallo,3,strada urbana senza ciclabile,no,2,si,0,IV,2026-06-27
SS-ROM-6520,Via Francesco Antonio Marcucci,Municipio Roma III,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,III,2026-06-27
SS-ROM-6521,Via Francesco Aquilanti,Municipio Roma XII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,XII,2026-06-27
SS-ROM-6522,Via Francesco Arese,Municipio Roma XII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XII,2026-06-27
SS-ROM-6523,Via Francesco Azzurri,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIII,2026-06-27
SS-ROM-6524,Via Francesco Balilla Pratella,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-6525,Via Francesco Baracca,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VII,2026-06-27
SS-ROM-6526,Via Francesco Bartolomeo Rastrelli,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,VIII,2026-06-27
SS-ROM-6527,Via Francesco Bartolozzi,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-6528,Via Francesco Belloni,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,no,0,IX,2026-06-27
SS-ROM-6529,Via Francesco Benaglia,Municipio Roma IX,blu,2,accesso limitato (ZTL),no,2,no,0,IX,2026-06-27
SS-ROM-6530,Via Francesco Berni,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-6531,Via Francesco Bianchi,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-6532,Via Francesco Bianchini,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,no,0,VIII,2026-06-27
SS-ROM-6533,Via Francesco Bolognesi,Municipio Roma I,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,I,2026-06-27
SS-ROM-6534,Via Francesco Bonafede,Municipio Roma VII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,VII,2026-06-27
SS-ROM-6535,Via Francesco Bonfiglio,Municipio Roma XIII,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIII,2026-06-27
SS-ROM-6536,Via Francesco Borgatti,Municipio Roma III,giallo,3,strada urbana senza ciclabile,no,2,no,0,III,2026-06-27
SS-ROM-6537,Via Francesco Bozzetti,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-6538,Via Francesco Brancati,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-6539,Via Francesco Buitoni,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VII,2026-06-27
SS-ROM-6540,Via Francesco Buonamici,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-6541,Via Francesco Buzomi,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-6542,Via Francesco Calasso,Municipio Roma IV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IV,2026-06-27
SS-ROM-6543,Via Francesco Caltagirone,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
SS-ROM-6544,Via Francesco Calzolaio,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,IX,2026-06-27
SS-ROM-6545,Via Francesco Calzolari,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-6546,Via Francesco Cancellieri,Municipio Roma I,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,I,2026-06-27
SS-ROM-6547,Via Francesco Caracciolo,Municipio Roma I,rosso,4,strada secondaria trafficata (2 corsie),no,2,si,0,I,2026-06-27
SS-ROM-6548,Via Francesco Carega,Municipio Roma VI,giallo,3,strada urbana senza ciclabile,no,2,no,0,VI,2026-06-27
SS-ROM-6549,Via Francesco Carletti,Municipio Roma IX,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IX,2026-06-27
SS-ROM-6550,Via Francesco Carlini,Municipio Roma VIII,giallo,3,strada urbana senza ciclabile,no,2,no,0,VIII,2026-06-27
SS-ROM-6551,Via Francesco Carnelutti,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-6552,Via Francesco Carrara,Municipio Roma II,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,II,2026-06-27
SS-ROM-6553,Via Francesco Catel,Municipio Roma XII,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,XII,2026-06-27
SS-ROM-6554,Via Francesco Cerroti,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-6555,Via Francesco Cescato,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile,no,2,no,0,XIV,2026-06-27
SS-ROM-6556,Via Francesco Cherubini,Municipio Roma XIV,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,XIV,2026-06-27
SS-ROM-6557,Via Francesco Chiaromonte,Municipio Roma XI,giallo,3,strada urbana senza ciclabile,no,2,no,0,XI,2026-06-27
SS-ROM-6558,Via Francesco Cilea,Municipio Roma XI,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,si,0,XI,2026-06-27
SS-ROM-6559,Via Francesco Cipolletti,Municipio Roma XI,blu,2,accesso limitato (ZTL),no,1,no,0,XI,2026-06-27
SS-ROM-6560,Via Francesco Cirio,Municipio Roma VII,giallo,3,strada urbana senza ciclabile,no,2,si,0,VII,2026-06-27
SS-ROM-6561,Via Francesco Cocco Ortu,Municipio Roma IV,giallo,3,strada urbana senza ciclabile (2 corsie),no,2,no,0,IV,2026-06-27
SS-ROM-6562,Via Francesco Coletti,Municipio Roma III,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,III,2026-06-27
SS-ROM-6563,Via Francesco Compagna,Municipio Roma V,giallo,3,strada urbana senza ciclabile (1 corsie),no,1,si,0,V,2026-06-27
SS-ROM-6564,Via Francesco Cornaro,Municipio Roma IX,giallo,3,strada urbana senza ciclabile,no,2,no,0,IX,2026-06-27
SS-ROM-6565,Via Francesco Costantino Marmocchi,Municipio Roma V,giallo,3,strada urbana senza ciclabile,no,2,no,0,V,2026-06-27
